id,counselling_code,branch,year,allotted,available,fill_rate
11649,3821,AGRICULTURAL ENGINEERING,2024,1,45,0.0222
11650,3821,Artificial Intelligence and Data Science,2024,23,50,0.46
11651,3821,BIO MEDICAL ENGINEERING,2024,9,45,0.2
11652,3821,CIVIL ENGINEERING,2024,0,24,0.0
11653,3821,COMPUTER SCIENCE AND ENGINEERING,2024,17,67,0.2537
11654,3821,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,1,22,0.0455
11655,3821,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,20,46,0.4348
11656,3821,MECHANICAL ENGINEERING,2024,4,24,0.1667
11657,3822,Artificial Intelligence and Data Science,2024,6,27,0.2222
11658,3822,BIO MEDICAL ENGINEERING,2024,8,26,0.3077
11659,3822,CIVIL ENGINEERING,2024,0,25,0.0
11660,3822,COMPUTER SCIENCE AND ENGINEERING,2024,11,49,0.2245
11661,3822,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,3,50,0.06
11662,3822,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,3,26,0.1154
11663,3822,INFORMATION TECHNOLOGY,2024,4,26,0.1538
11664,3822,MECHANICAL ENGINEERING,2024,2,49,0.0408
11665,3825,Artificial Intelligence and Data Science,2024,38,41,0.9268
11666,3825,COMPUTER SCIENCE AND ENGINEERING,2024,91,100,0.91
11667,3825,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,17,28,0.6071
11668,3825,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,35,44,0.7955
11669,3825,INFORMATION TECHNOLOGY,2024,44,45,0.9778
11670,3825,MECHANICAL ENGINEERING,2024,22,27,0.8148
11671,3826,AGRICULTURAL ENGINEERING,2024,44,44,1.0
11672,3826,Artificial Intelligence and Data Science,2024,70,70,1.0
11673,3826,BIO MEDICAL ENGINEERING,2024,44,44,1.0
11674,3826,CIVIL ENGINEERING,2024,39,40,0.975
11675,3826,COMPUTER SCIENCE AND ENGINEERING,2024,107,107,1.0
11676,3826,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,36,36,1.0
11677,3826,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,70,70,1.0
11678,3826,INFORMATION TECHNOLOGY,2024,34,34,1.0
11679,3826,MECHANICAL ENGINEERING,2024,77,78,0.9872
11680,3829,Artificial Intelligence and Data Science,2024,32,32,1.0
11681,3829,CIVIL ENGINEERING,2024,11,14,0.7857
11682,3829,COMPUTER SCIENCE AND ENGINEERING,2024,75,77,0.974
11683,3829,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,22,36,0.6111
11684,3829,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,41,44,0.9318
11685,3829,INFORMATION TECHNOLOGY,2024,35,36,0.9722
11686,3829,MECHANICAL ENGINEERING,2024,14,23,0.6087
11687,3830,Artificial Intelligence and Data Science,2024,70,71,0.9859
11688,3830,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,35,36,0.9722
11689,3830,COMPUTER SCIENCE AND ENGINEERING,2024,67,69,0.971
11690,3830,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,35,36,0.9722
11691,3830,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,35,36,0.9722
11692,3830,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,68,70,0.9714
11693,3830,INFORMATION TECHNOLOGY,2024,66,69,0.9565
11694,3830,MECHANICAL ENGINEERING,2024,29,35,0.8286
11695,3831,AGRICULTURAL ENGINEERING,2024,4,54,0.0741
11696,3831,Artificial Intelligence and Data Science,2024,31,46,0.6739
11697,3831,BIO MEDICAL ENGINEERING,2024,13,54,0.2407
11698,3831,COMPUTER SCIENCE AND ENGINEERING,2024,47,107,0.4393
11699,3831,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,0,28,0.0
11700,3831,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,11,55,0.2
11701,3831,INFORMATION TECHNOLOGY,2024,30,108,0.2778
11702,3831,MECHANICAL ENGINEERING,2024,5,27,0.1852
11703,3833,AERONAUTICAL ENGINEERING,2024,2,24,0.0833
11704,3833,CIVIL ENGINEERING,2024,0,24,0.0
11705,3833,COMPUTER SCIENCE AND ENGINEERING,2024,58,91,0.6374
11706,3833,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,2,24,0.0833
11707,3833,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,8,45,0.1778
11708,3833,INFORMATION TECHNOLOGY,2024,27,45,0.6
11709,3833,MECHANICAL ENGINEERING,2024,4,25,0.16
11710,3841,Artificial Intelligence and Data Science,2024,69,70,0.9857
11711,3841,Bachelor of Design,2024,0,18,0.0
11712,3841,CIVIL ENGINEERING,2024,8,16,0.5
11713,3841,COMPUTER SCIENCE AND ENGINEERING,2024,68,69,0.9855
11714,3841,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,34,35,0.9714
11715,3841,MECHANICAL ENGINEERING,2024,12,19,0.6316
11716,3843,Artificial Intelligence and Data Science,2024,17,19,0.8947
11717,3843,CIVIL ENGINEERING,2024,8,23,0.3478
11718,3843,COMPUTER SCIENCE AND ENGINEERING,2024,43,53,0.8113
11719,3843,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,11,17,0.6471
11720,3843,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,13,21,0.619
11721,3843,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,48,65,0.7385
11722,3843,INFORMATION TECHNOLOGY,2024,33,34,0.9706
11723,3843,MECHANICAL ENGINEERING,2024,26,44,0.5909
11724,3844,Artificial Intelligence and Data Science,2024,23,36,0.6389
11725,3844,BIO MEDICAL ENGINEERING,2024,19,35,0.5429
11726,3844,COMPUTER SCIENCE AND ENGINEERING,2024,19,35,0.5429
11727,3844,Computer Science and Engineering (Cyber Security),2024,10,17,0.5882
11728,3844,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,4,18,0.2222
11729,3844,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,9,18,0.5
11730,3844,INFORMATION TECHNOLOGY,2024,12,35,0.3429
11731,3844,MECHANICAL ENGINEERING,2024,2,17,0.1176
11732,3845,Artificial Intelligence and Data Science,2024,23,35,0.6571
11733,3845,COMPUTER SCIENCE AND ENGINEERING,2024,20,36,0.5556
11734,3845,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,11,23,0.4783
11735,3845,Computer Science and Engineering (Cyber Security),2024,8,16,0.5
11736,3845,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,4,21,0.1905
11737,3845,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,13,49,0.2653
11738,3845,MECHANICAL ENGINEERING,2024,3,49,0.0612
11739,3846,Artificial Intelligence and Data Science,2024,36,50,0.72
11740,3846,CIVIL ENGINEERING,2024,2,53,0.0377
11741,3846,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,18,50,0.36
11742,3846,COMPUTER SCIENCE AND ENGINEERING,2024,35,49,0.7143
11743,3846,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,1,54,0.0185
11744,3846,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,5,28,0.1786
11745,3846,MECHANICAL ENGINEERING,2024,12,54,0.2222
11746,3848,Artificial Intelligence and Data Science,2024,1,49,0.0204
11747,3848,CIVIL ENGINEERING,2024,0,23,0.0
11748,3848,COMPUTER SCIENCE AND ENGINEERING,2024,4,49,0.0816
11749,3848,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,0,23,0.0
11750,3848,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,2,25,0.08
11751,3848,INFORMATION TECHNOLOGY,2024,3,49,0.0612
11752,3848,MECHANICAL ENGINEERING,2024,0,45,0.0
11753,3849,Artificial Intelligence and Data Science,2024,20,50,0.4
11754,3849,CIVIL ENGINEERING,2024,0,104,0.0
11755,3849,COMPUTER SCIENCE AND ENGINEERING,2024,24,50,0.48
11756,3849,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,9,50,0.18
11757,3849,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,17,103,0.165
11758,3849,INFORMATION TECHNOLOGY,2024,22,50,0.44
11759,3849,MECHANICAL ENGINEERING,2024,6,104,0.0577
11760,3850,Artificial Intelligence and Data Science,2024,0,54,0.0
11761,3850,COMPUTER SCIENCE AND ENGINEERING,2024,0,54,0.0
11762,3850,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,0,26,0.0
11763,3850,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,0,28,0.0
11764,3850,INFORMATION TECHNOLOGY,2024,9,28,0.3214
11765,3850,MECHANICAL ENGINEERING,2024,0,26,0.0
11766,3852,CIVIL ENGINEERING,2024,1,51,0.0196
11767,3852,COMPUTER SCIENCE AND ENGINEERING,2024,25,52,0.4808
11768,3852,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,2,28,0.0714
11769,3852,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,8,52,0.1538
11770,3852,INFORMATION TECHNOLOGY,2024,27,51,0.5294
11771,3854,AGRICULTURAL ENGINEERING,2024,3,55,0.0545
11772,3854,Artificial Intelligence and Data Science,2024,11,27,0.4074
11773,3854,CIVIL ENGINEERING,2024,0,27,0.0
11774,3854,COMPUTER SCIENCE AND ENGINEERING,2024,8,55,0.1455
11775,3854,Computer Science and Engineering (Cyber Security),2024,1,27,0.037
11776,3854,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,1,54,0.0185
11777,3854,INFORMATION TECHNOLOGY,2024,8,27,0.2963
11778,3854,MECHANICAL ENGINEERING,2024,3,54,0.0556
11779,3855,Artificial Intelligence and Data Science,2024,4,28,0.1429
11780,3855,CIVIL ENGINEERING,2024,0,28,0.0
11781,3855,COMPUTER SCIENCE AND ENGINEERING,2024,2,54,0.037
11782,3855,Computer Science and Engineering (Cyber Security),2024,2,27,0.0741
11783,3855,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,1,54,0.0185
11784,3855,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,0,54,0.0
11785,3855,INFORMATION TECHNOLOGY,2024,1,19,0.0526
11786,3855,MECHANICAL ENGINEERING,2024,0,53,0.0
11787,3857,AGRICULTURAL ENGINEERING,2024,3,28,0.1071
11788,3857,BIO MEDICAL ENGINEERING,2024,17,28,0.6071
11789,3857,CIVIL ENGINEERING,2024,0,28,0.0
11790,3857,COMPUTER SCIENCE AND ENGINEERING,2024,31,53,0.5849
11791,3857,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,22,54,0.4074
11792,3857,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,14,53,0.2642
11793,3857,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,9,28,0.3214
11794,3857,MECHANICAL ENGINEERING,2024,9,54,0.1667
11795,3860,COMPUTER SCIENCE AND ENGINEERING,2024,22,49,0.449
11796,3860,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,18,49,0.3673
11797,3860,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,3,49,0.0612
11798,3860,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,9,49,0.1837
11799,3860,MECHANICAL ENGINEERING,2024,5,49,0.102
11800,3905,Artificial Intelligence and Data Science,2024,32,35,0.9143
11801,3905,CIVIL ENGINEERING,2024,10,23,0.4348
11802,3905,COMPUTER SCIENCE AND ENGINEERING,2024,65,69,0.942
11803,3905,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,18,47,0.383
11804,3905,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,61,98,0.6224
11805,3905,INFORMATION TECHNOLOGY,2024,17,19,0.8947
11806,3905,MECHANICAL ENGINEERING,2024,21,47,0.4468
11807,3908,Artificial Intelligence and Data Science,2024,35,35,1.0
11808,3908,CIVIL ENGINEERING,2024,14,23,0.6087
11809,3908,COMPUTER SCIENCE AND ENGINEERING,2024,69,70,0.9857
11810,3908,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,33,49,0.6735
11811,3908,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,41,46,0.8913
11812,3908,INFORMATION TECHNOLOGY,2024,34,35,0.9714
11813,3908,MECHANICAL ENGINEERING,2024,17,24,0.7083
11814,3918,CIVIL ENGINEERING,2024,6,23,0.2609
11815,3918,COMPUTER SCIENCE AND ENGINEERING,2024,37,41,0.9024
11816,3918,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,19,23,0.8261
11817,3918,Computer Science and Engineering (Cyber Security),2024,14,24,0.5833
11818,3918,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,7,24,0.2917
11819,3918,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,22,49,0.449
11820,3918,MECHANICAL ENGINEERING,2024,8,24,0.3333
11821,3920,Artificial Intelligence and Data Science,2024,35,45,0.7778
11822,3920,CIVIL ENGINEERING,2024,3,22,0.1364
11823,3920,COMPUTER SCIENCE AND ENGINEERING,2024,26,45,0.5778
11824,3920,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,4,49,0.0816
11825,3920,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,4,21,0.1905
11826,3920,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,4,23,0.1739
11827,3920,MECHANICAL ENGINEERING,2024,0,22,0.0
11828,3923,AGRICULTURAL ENGINEERING,2024,1,18,0.0556
11829,3923,Artificial Intelligence and Data Science,2024,2,18,0.1111
11830,3923,CIVIL ENGINEERING,2024,0,17,0.0
11831,3923,COMPUTER SCIENCE AND ENGINEERING,2024,1,36,0.0278
11832,3923,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,0,18,0.0
11833,3923,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,0,18,0.0
11834,3923,MECHANICAL ENGINEERING,2024,0,35,0.0
11835,3926,Artificial Intelligence and Data Science,2024,26,40,0.65
11836,3926,CIVIL ENGINEERING,2024,1,21,0.0476
11837,3926,COMPUTER SCIENCE AND ENGINEERING,2024,49,57,0.8596
11838,3926,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,11,49,0.2245
11839,3926,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,14,49,0.2857
11840,3926,MECHANICAL ENGINEERING,2024,7,49,0.1429
11841,4,AERONAUTICAL ENGINEERING,2024,51,51,1.0
11842,4,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (SS),2024,51,51,1.0
11843,4,AUTOMOBILE ENGINEERING,2024,52,52,1.0
11844,4,COMPUTER SCIENCE AND ENGINEERING,2024,49,49,1.0
11845,4,COMPUTER SCIENCE AND ENGINEERING (SS),2024,50,50,1.0
11846,4,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,50,50,1.0
11847,4,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),2024,50,50,1.0
11848,4,ELECTRONICS AND INSTRUMENTATION ENGINEERING,2024,51,51,1.0
11849,4,INFORMATION TECHNOLOGY (SS),2024,102,102,1.0
11850,4,PRODUCTION ENGINEERING,2024,54,54,1.0
11851,4,ROBOTICS AND AUTOMATION (SS),2024,25,25,1.0
11852,4,RUBBER AND PLASTIC TECHNOLOGY,2024,55,55,1.0
11853,4020,Artificial Intelligence and Data Science,2024,24,24,1.0
11854,4020,COMPUTER SCIENCE AND ENGINEERING,2024,55,55,1.0
11855,4020,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,55,55,1.0
11856,4020,GEO INFORMATICS,2024,54,54,1.0
11857,4020,MECHANICAL ENGINEERING,2024,54,54,1.0
11858,4023,CIVIL ENGINEERING,2024,39,54,0.7222
11859,4023,CIVIL ENGINEERING (TAMIL MEDIUM),2024,7,27,0.2593
11860,4023,COMPUTER SCIENCE AND ENGINEERING,2024,108,108,1.0
11861,4023,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,49,55,0.8909
11862,4023,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,53,55,0.9636
11863,4023,INFORMATION TECHNOLOGY,2024,51,54,0.9444
11864,4023,MECHANICAL ENGINEERING,2024,43,54,0.7963
11865,4023,MECHANICAL ENGINEERING (TAMIL MEDIUM),2024,6,27,0.2222
11866,4024,CIVIL ENGINEERING,2024,29,55,0.5273
11867,4024,CIVIL ENGINEERING (TAMIL MEDIUM),2024,4,28,0.1429
11868,4024,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,44,55,0.8
11869,4024,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,51,52,0.9808
11870,4024,MECHANICAL ENGINEERING,2024,18,54,0.3333
11871,4024,MECHANICAL ENGINEERING (TAMIL MEDIUM),2024,2,27,0.0741
11872,4669,Artificial Intelligence and Data Science,2024,16,54,0.2963
11873,4669,CIVIL ENGINEERING,2024,1,27,0.037
11874,4669,COMPUTER SCIENCE AND ENGINEERING,2024,25,54,0.463
11875,4669,Computer Science and Engineering (Cyber Security),2024,5,28,0.1786
11876,4669,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,8,28,0.2857
11877,4669,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,29,53,0.5472
11878,4669,MECHANICAL ENGINEERING,2024,7,28,0.25
11879,4670,AGRICULTURAL ENGINEERING,2024,29,49,0.5918
11880,4670,Artificial Intelligence and Data Science,2024,26,35,0.7429
11881,4670,BIO MEDICAL ENGINEERING,2024,25,35,0.7143
11882,4670,CIVIL ENGINEERING,2024,33,55,0.6
11883,4670,COMPUTER SCIENCE AND ENGINEERING,2024,60,70,0.8571
11884,4670,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,28,34,0.8235
11885,4670,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,34,44,0.7727
11886,4670,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,29,35,0.8286
11887,4670,MECHANICAL ENGINEERING,2024,24,36,0.6667
11888,4672,Artificial Intelligence and Data Science,2024,70,98,0.7143
11889,4672,CIVIL ENGINEERING,2024,8,36,0.2222
11890,4672,COMPUTER SCIENCE AND ENGINEERING,2024,73,89,0.8202
11891,4672,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,26,47,0.5532
11892,4672,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,35,47,0.7447
11893,4672,MECHANICAL ENGINEERING,2024,25,46,0.5435
11894,4675,Artificial Intelligence and Data Science,2024,8,27,0.2963
11895,4675,CIVIL ENGINEERING,2024,1,27,0.037
11896,4675,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,5,26,0.1923
11897,4675,COMPUTER SCIENCE AND ENGINEERING,2024,29,54,0.537
11898,4675,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,4,28,0.1429
11899,4675,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,30,55,0.5455
11900,4675,MECHANICAL ENGINEERING,2024,6,53,0.1132
11901,4676,Artificial Intelligence and Data Science,2024,25,34,0.7353
11902,4676,COMPUTER SCIENCE AND ENGINEERING,2024,60,72,0.8333
11903,4676,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,9,21,0.4286
11904,4676,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,30,43,0.6977
11905,4676,MECHANICAL ENGINEERING,2024,10,18,0.5556
11906,4677,Artificial Intelligence and Data Science,2024,34,54,0.6296
11907,4677,COMPUTER SCIENCE AND ENGINEERING,2024,72,108,0.6667
11908,4677,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,24,54,0.4444
11909,4677,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,34,55,0.6182
11910,4677,INFORMATION TECHNOLOGY,2024,32,54,0.5926
11911,4678,Artificial Intelligence and Data Science,2024,62,71,0.8732
11912,4678,CIVIL ENGINEERING,2024,32,36,0.8889
11913,4678,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,30,35,0.8571
11914,4678,COMPUTER SCIENCE AND ENGINEERING,2024,95,104,0.9135
11915,4678,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,32,35,0.9143
11916,4678,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,59,70,0.8429
11917,4678,INFORMATION TECHNOLOGY,2024,31,37,0.8378
11918,4678,MECHANICAL ENGINEERING,2024,29,35,0.8286
11919,4680,Artificial Intelligence and Data Science,2024,35,36,0.9722
11920,4680,CIVIL ENGINEERING,2024,23,45,0.5111
11921,4680,COMPUTER SCIENCE AND ENGINEERING,2024,104,105,0.9905
11922,4680,Computer Science and Engineering (Cyber Security),2024,33,35,0.9429
11923,4680,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,40,45,0.8889
11924,4680,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,33,35,0.9429
11925,4680,INFORMATION TECHNOLOGY,2024,36,36,1.0
11926,4680,MECHANICAL ENGINEERING,2024,30,44,0.6818
11927,4686,Artificial Intelligence and Data Science,2024,11,35,0.3143
11928,4686,CIVIL ENGINEERING,2024,0,18,0.0
11929,4686,COMPUTER SCIENCE AND ENGINEERING,2024,18,35,0.5143
11930,4686,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,3,36,0.0833
11931,4686,INFORMATION TECHNOLOGY,2024,1,18,0.0556
11932,4686,MECHANICAL ENGINEERING,2024,1,35,0.0286
11933,4864,Artificial Intelligence and Data Science,2024,34,54,0.6296
11934,4864,CIVIL ENGINEERING,2024,2,28,0.0714
11935,4864,COMPUTER SCIENCE AND ENGINEERING,2024,50,72,0.6944
11936,4864,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,19,54,0.3519
11937,4864,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,34,54,0.6296
11938,4864,MECHANICAL ENGINEERING,2024,7,28,0.25
11939,4917,AGRICULTURAL ENGINEERING,2024,14,53,0.2642
11940,4917,Artificial Intelligence and Data Science,2024,35,37,0.9459
11941,4917,BIO MEDICAL ENGINEERING,2024,23,53,0.434
11942,4917,BIO TECHNOLOGY,2024,19,53,0.3585
11943,4917,CHEMICAL ENGINEERING,2024,4,23,0.1739
11944,4917,CIVIL ENGINEERING,2024,14,17,0.8235
11945,4917,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,30,36,0.8333
11946,4917,COMPUTER SCIENCE AND DESIGN,2024,28,35,0.8
11947,4917,COMPUTER SCIENCE AND ENGINEERING,2024,100,106,0.9434
11948,4917,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,28,35,0.8
11949,4917,Computer Science and Engineering (Cyber Security),2024,32,35,0.9143
11950,4917,Computer Science and Engineering (Internet of Things),2024,29,36,0.8056
11951,4917,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,28,35,0.8
11952,4917,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,90,105,0.8571
11953,4917,INFORMATION TECHNOLOGY,2024,59,70,0.8429
11954,4917,MECHANICAL ENGINEERING,2024,22,34,0.6471
11955,4925,AUTOMOBILE ENGINEERING,2024,0,54,0.0
11956,4925,Artificial Intelligence and Data Science,2024,11,41,0.2683
11957,4925,CHEMICAL ENGINEERING,2024,3,55,0.0545
11958,4925,COMPUTER SCIENCE AND ENGINEERING,2024,1,107,0.0093
11959,4925,FOOD TECHNOLOGY,2024,1,54,0.0185
11960,4925,INFORMATION TECHNOLOGY,2024,1,55,0.0182
11961,4925,MEDICAL ELECTRONICS,2024,0,108,0.0
11962,4925,PETRO CHEMICAL TECHNOLOGY,2024,1,55,0.0182
11963,4925,PHARMACEUTICAL TECHNOLOGY,2024,4,55,0.0727
11964,4927,AUTOMOBILE ENGINEERING,2024,0,14,0.0
11965,4927,CIVIL ENGINEERING,2024,0,27,0.0
11966,4927,COMPUTER SCIENCE AND ENGINEERING,2024,12,27,0.4444
11967,4927,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,1,14,0.0714
11968,4927,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,0,14,0.0
11969,4927,MECHANICAL ENGINEERING,2024,1,54,0.0185
11970,4928,Artificial Intelligence and Data Science,2024,68,107,0.6355
11971,4928,CIVIL ENGINEERING,2024,9,55,0.1636
11972,4928,COMPUTER SCIENCE AND ENGINEERING,2024,98,163,0.6012
11973,4928,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,7,54,0.1296
11974,4928,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,24,55,0.4364
11975,4928,MECHANICAL ENGINEERING,2024,24,53,0.4528
11976,4929,Artificial Intelligence and Data Science,2024,2,22,0.0909
11977,4929,CIVIL ENGINEERING,2024,0,43,0.0
11978,4929,COMPUTER SCIENCE AND ENGINEERING,2024,11,66,0.1667
11979,4929,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,0,44,0.0
11980,4929,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,1,43,0.0233
11981,4929,MECHANICAL ENGINEERING,2024,0,43,0.0
11982,4931,Artificial Intelligence and Data Science,2024,28,41,0.6829
11983,4931,CIVIL ENGINEERING,2024,6,24,0.25
11984,4931,COMPUTER SCIENCE AND ENGINEERING,2024,36,41,0.878
11985,4931,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,6,24,0.25
11986,4931,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,16,24,0.6667
11987,4931,MECHANICAL ENGINEERING,2024,5,24,0.2083
11988,4932,AERONAUTICAL ENGINEERING,2024,0,22,0.0
11989,4932,AGRICULTURAL ENGINEERING,2024,0,41,0.0
11990,4932,Artificial Intelligence and Data Science,2024,1,14,0.0714
11991,4932,BIO MEDICAL ENGINEERING,2024,0,41,0.0
11992,4932,CIVIL ENGINEERING,2024,0,34,0.0
11993,4932,COMPUTER SCIENCE AND ENGINEERING,2024,5,21,0.2381
11994,4932,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,0,21,0.0
11995,4932,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,0,21,0.0
11996,4932,INFORMATION TECHNOLOGY,2024,2,22,0.0909
11997,4932,MECHANICAL ENGINEERING,2024,0,44,0.0
11998,4932,ROBOTICS AND AUTOMATION,2024,0,22,0.0
11999,4933,Artificial Intelligence and Data Science,2024,24,41,0.5854
12000,4933,COMPUTER SCIENCE AND ENGINEERING,2024,66,113,0.5841
12001,4933,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,11,28,0.3929
12002,4933,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,22,41,0.5366
12003,4933,MECHANICAL ENGINEERING,2024,13,26,0.5
12004,4934,Artificial Intelligence and Data Science,2024,16,19,0.8421
12005,4934,BIO MEDICAL ENGINEERING,2024,40,51,0.7843
12006,4934,COMPUTER SCIENCE AND ENGINEERING,2024,30,44,0.6818
12007,4934,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,6,27,0.2222
12008,4934,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,26,50,0.52
